계약번호,판매업체,구매업체,제품구분,배터리종류,계약수량(단위당),개당가격,지급형태,총계약금액,계약보증금,계약일,총지급일
20250424002,한국환경공단,주식회사 시너지,폐배터리(재사용),기타,1,"₩4,753,740",일시,"₩4,753,740","₩237,687",2025. 4. 2,2025-05-12
20250311003,한국환경공단,성일하이텍(주),폐배터리(외관결함),기타,3,"₩2,200,734",일시,"₩6,602,200","₩330,110",2025. 2. 2,2024-08-31
20250622003,(주)에이텍모빌리티,주식회사 제이빌텍,중고배터리,쏘울,6,"₩6,520,853",분할,"₩39,125,118","₩4,307,441",2025-06-22,2025-06-28
20231220001,(주) 인지이솔루션,한국전지산업협회,중고배터리,SM3,14,"₩18,200,000",일시,"₩254,800,000","₩27,451,806",2023-12-20,2024-01-12
20241111001,주식회사 에바싸이클,주식회사 삼호인넷,중고배터리,레이,2,"₩5,174,026",분할,"₩10,348,052","₩1,141,907",2024. 11. ,2024-12-14
20230607001,주식회사디아이씨,하나기술,중고배터리,코나,10,"₩6,785,656",선급+잔금,"₩67,856,560","₩6,001,908",2023-06-07,2023-07-06
20241115002,한국환경공단,부경테크,폐배터리(재사용),SM3,2,"₩165,000",일시,"₩330,000","₩16,500",2024. 11. ,2024-12-02
20240712001,한국환경공단,(주)엠텍정보기술,폐배터리(재사용),코나,2,"₩4,025,040",일시,"₩8,050,080","₩402,504",2024-07-17,2024-07-30
20241123002,주식회사디아이씨,인선모터스 주식회사,중고배터리,피스,4,"₩370,307",일시,"₩1,481,228","₩167,988",2024-11-23,2024-12-31
20241219001,한국환경공단,태형산업,폐배터리(재사용),볼트,5,"₩377,960",일시,"₩1,889,800","₩94,490",2024. 12. ,2025-01-06
20240308001,(주)에이프로,(주)엠텍정보기술,중고배터리,포터,8,"₩14,590,377",일시,"₩116,723,016","₩8,425,379",2024-03-08,2024-04-19
20240712002,한국환경공단,(주)민테크,폐배터리(재사용),볼트,4,"₩3,525,000",일시,"₩14,100,000","₩705,000",2024-07-17,2024-07-30
20220214006,한국환경공단,사단법인 한국전기차리빌딩협회,폐배터리,아이오닉,1,"₩750,000",일시,"₩750,000","₩37,500",2022-02-15,2022-04-20
20240803001,(재) 제주테크노파크,동강대학교,중고배터리,니로,18,"₩14,498,665",분할,"₩260,975,970","₩26,868,794",2024-08-03,2024-09-11
20250524003,(주)지에스원,(주)엠텍정보기술,중고배터리,레이,19,"₩750,190",선급+잔금,"₩14,253,610","₩1,525,621",2025-05-24,2025-06-14
20241120006,한국환경공단,(주)포엔,폐배터리,봉고3,2,"₩2,865,000",일시,"₩5,730,000","₩286,500",2024. 11. ,2023-04-17
20230915001,한국환경공단,(주)솔라라이트,폐배터리(재사용),볼트,6,"₩2,583,333",일시,"₩15,500,000","₩775,000",2023-09-19,2024-12-31
20240221002,아이에스동서,태형산업,중고배터리,볼트,16,"₩5,089,626",일시,"₩81,434,016","₩6,645,604",2024-02-21,2024-02-29
20250306001,(주) 민테크,(재) 제주테크노파크,중고배터리,SM3,12,"₩671,966",일시,"₩8,063,592","₩1,180,787",2025-03-06,2025-04-04
20240320002,한국환경공단,주식회사 알디솔루션,폐배터리(재활용),레이,3,"₩301,000",일시,"₩903,000","₩45,150",2024-03-25,2024-04-05
20241031002,(주)에이프로,(주)지에스원,중고배터리,포터,12,"₩5,925,380",분할,"₩71,104,560","₩10,571,509",2024. 9. 1,2024-11-27
20231024002,한국전지연구조합,한국화재보험협회 부설 방재시험연구원,중고배터리,코나,19,"₩10,186,197",분할,"₩193,537,743","₩20,892,422",2023-10-24,2023-11-18
20230214001,(주)에이프로,(주) 다원화학,중고배터리,코나,8,"₩12,873,035",일시,"₩102,984,280","₩10,139,879",2023-02-14,2023-03-22
20241021001,한국환경공단,(주)솔라라이트,폐배터리(재사용),볼트,9,"₩1,152,778",일시,"₩10,375,000","₩518,750",2024. 10. ,2024-11-06
20220328001,한국환경공단,신오케미칼(주)안성공장,폐배터리(재활용),쏘울,2,"₩250,000",일시,"₩500,000","₩25,000",2022-04-01,2024-10-31
20240129004,인선모터스 주식회사,주식회사 알오씨오토시스템,중고배터리,볼트,11,"₩14,808,285",일시,"₩162,891,135","₩18,513,021",2024-01-29,2024-02-16
20240423001,(주)에이프로,하나기술,중고배터리,레이,3,"₩11,735,078",일시,"₩35,205,234","₩2,759,330",2024-04-23,2024-05-18
20241023001,주식회사디아이씨,㈜ 에코비트프리텍,중고배터리,트위지,4,"₩5,071,103",일시,"₩20,284,412","₩1,998,290",2024-10-23,2024-11-06
20250618002,선광엘티아이,주식회사 삼호인넷,중고배터리,쏘울,12,"₩5,465,325",분할,"₩65,583,900","₩8,509,526",2025-06-18,2025-07-09
20240227002,주식회사디아이씨,(주)에이프로,중고배터리,니로,3,"₩11,525,953",분할,"₩34,577,859","₩3,836,114",2024-02-27,2024-03-15
20250330002,인선모터스 주식회사,한국환경공단,중고배터리,D2,3,"₩677,219",후불,"₩2,031,657","₩271,411",2025-03-30,2025-04-08
20240213001,(주)에이프로,선광엘티아이,중고배터리,봉고3,13,"₩12,404,911",분할,"₩161,263,843","₩21,510,314",2024-02-13,2024-02-26
20240312002,(주) 아이윈,주식회사 피엠그로우,중고배터리,아이오닉,10,"₩3,647,347",분할,"₩36,473,470","₩3,711,448",2024-03-12,2024-04-17
20240909002,한국환경공단,(주)비젼알앤이,폐배터리(재사용),봉고3,5,"₩468,600",일시,"₩2,343,000","₩117,150",2024-09-10,2024-10-31
20241208001,고려아연㈜ 온산제련소,태산시스템,중고배터리,SM3,4,"₩14,203,262",일시,"₩56,813,048","₩7,766,088",2024-12-08,2024-12-23
20240418003,한국환경공단,(주)씨알메탈,폐배터리(재활용),기타,3,"₩275,000",일시,"₩825,000","₩41,250",2024-04-19,2024-05-02
20251209001,태형산업,동강대학교,중고배터리,BlueOn,18,"₩9,618,103",일시,"₩173,125,854","₩19,733,069",2025-12-09,2026-01-06
20240211001,고려아연㈜ 온산제련소,주식회사 이브이씨씨,중고배터리,레이,7,"₩8,565,687",후불,"₩59,959,809","₩8,388,014",2024-02-11,2024-03-07
20230313002,한국환경공단,원광전력(주),폐배터리,아이오닉,1,"₩1,000,000",일시,"₩1,000,000","₩50,000",2023-03-21,2022-04-05
20231110010,한국환경공단,쌍용직업전문학교,폐배터리,아이오닉,1,"₩1,100,000",일시,"₩1,100,000","₩55,000",2023-11-15,2022-04-13
20240414002,고려아연㈜ 온산제련소,한국화학융합시험연구원,중고배터리,SM3,17,"₩4,530,540",후불,"₩77,019,180","₩9,708,327",2024-04-14,2024-04-22
20231018001,한국환경공단,주식회사이투지,폐배터리(재사용),기타,1,"₩2,414,000",일시,"₩2,414,000","₩120,700",2023-10-25,2023-11-28
20250520002,고려아연㈜ 온산제련소,주식회사 삼호인넷,중고배터리,봉고3,9,"₩5,652,396",분할,"₩50,871,564","₩6,693,840",2025-05-20,2025-06-22
20250313003,성일하이텍(주),㈜ 엔에이치리사이텍컴퍼니,중고배터리,아이오닉,1,"₩7,810,961",일시,"₩7,810,961","₩734,826",2025-03-13,2025-04-12
20230302001,(주)에이텍모빌리티,(주) 다원화학,중고배터리,레이,12,"₩18,200,000",선급+잔금,"₩218,400,000","₩20,882,812",2023-03-02,2023-03-22
20241218002,고려아연㈜ 온산제련소,태형산업,중고배터리,레이,9,"₩8,727,039",일시,"₩78,543,351","₩8,181,542",2024-12-18,2024-12-31
20230301001,(주)에이텍모빌리티,굿바이카 주식회사,중고배터리,포터,14,"₩13,138,742",일시,"₩183,942,388","₩14,785,286",2023-03-01,2023-03-17
20240702001,(주) 아이윈,부경테크,중고배터리,니로,19,"₩3,100,456",선급+잔금,"₩58,908,664","₩6,376,282",2024-07-02,2024-07-16
20240611001,한국환경공단,주식회사이브이씨씨,폐배터리(재사용),코나,5,"₩3,280,000",일시,"₩16,400,000","₩820,000",2024-06-12,2024-06-25
20241222002,굿바이카(주),주식회사이투지,중고배터리,리프,14,"₩11,355,922",일시,"₩158,982,908","₩12,171,661",2024-12-22,2025-01-08
20240214006,한국환경공단,부경테크,폐배터리(재사용),레이,2,"₩165,000",일시,"₩330,000","₩16,500",2024-02-14,2024-02-27
20241031003,한국환경공단,신오케미칼(주)안성공장,폐배터리(재활용),쏘울,2,"₩250,000",분할,"₩500,000","₩25,000",2024. 9. 1,2024-12-31
20241009001,(주)에이프로,고려아연㈜ 온산제련소,중고배터리,코나,1,"₩14,934,788",분할,"₩14,934,788","₩1,833,198",2024-10-09,2024-11-12
20230213001,(주)에이프로,(재) 제주테크노파크,중고배터리,쏘울,14,"₩13,860,767",일시,"₩194,050,738","₩17,479,914",2023-02-13,2023-02-25
20240509014,(재)제주테크노파크,(주)씨알메탈,폐배터리(재활용),볼트,1,"₩810,000",일시,"₩810,000","₩40,500",2024-05-10,2024-05-23
20231018002,한국환경공단,한국전지산업협회,폐배터리(재사용),코나,4,"₩2,454,000",일시,"₩9,816,000","₩490,800",2023-10-25,2023-01-04
20231024001,주식회사 레플러스,한국전지산업협회,중고배터리,쏘울,11,"₩9,755,763",일시,"₩107,313,393","₩14,357,334",2023-10-25,2023-11-13
20230410001,한국환경공단,(주)솔라라이트,폐배터리(재사용),코나,9,"₩1,152,778",일시,"₩10,375,000","₩518,750",2023-04-10,2024-11-06
20250225004,한국환경공단,주식회사 시너지,폐배터리,기타,4,"₩4,345,959",일시,"₩17,383,837","₩869,192",2025. 2. 2,2023-05-03
20220405002,한국환경공단,한국전지산업협회,폐배터리,니로,4,"₩8,420,000",일시,"₩33,680,000","₩1,684,000",2022-04-07,2023-04-07
20220214003,한국환경공단,성일하이텍(주),폐배터리(재활용),쏘울,9,"₩284,667",일시,"₩2,562,000","₩128,100",2022-02-14,2024-07-31
20250128001,(주)에이프로,주식회사 에바싸이클,중고배터리,쏘울,17,"₩5,980,258",선급+잔금,"₩101,664,386","₩13,339,140",2025-01-28,2025-03-09
20230413001,고려아연㈜ 온산제련소,주식회사 시너지,중고배터리,레이,10,"₩4,004,532",일시,"₩40,045,320","₩5,925,548",2023-04-13,2023-05-21
20250402001,주식회사디아이씨,(주)비젼알앤이,중고배터리,D2,7,"₩3,370,581",일시,"₩23,594,067","₩2,531,894",2025-04-02,2025-04-30
20230402001,㈜ 에코비트프리텍,㈜ 엔에이치리사이텍컴퍼니,중고배터리,쏘울,6,"₩611,780",일시,"₩3,670,680","₩365,191",2023-04-02,2023-04-12
20250330002,인선모터스 주식회사,한국환경공단,중고배터리,코나,13,"₩8,412,255",후불,"₩109,359,315","₩15,650,630",2025-03-30,2025-04-08
20230909002,주식회사 제이빌텍,에스쓰리알,중고배터리,쏘울,4,"₩6,335,666",일시,"₩25,342,664","₩1,779,060",2023-09-09,2023-10-11
20220214004,한국환경공단,(주)민테크,폐배터리(재사용),코나,2,"₩4,954,500",일시,"₩9,909,000","₩495,450",2022-02-15,2025-02-04
20250704001,아이에스동서,(주) 인지이솔루션,중고배터리,레이,3,"₩18,200,000",후불,"₩54,600,000","₩7,066,866",2025-07-04,2025-07-27
20240829004,아이에스동서,(주) 솔라라이트,중고배터리,포터,1,"₩5,930,513",선급+잔금,"₩5,930,513","₩776,070",2024-08-29,2024-09-22
20240517004,한국환경공단,주식회사이브이씨씨,폐배터리(재활용),니로,3,"₩2,633,333",일시,"₩7,900,000","₩395,000",2024-05-21,2024-06-03
20231110004,한국환경공단,(주)한국파워셀,폐배터리,코나,1,"₩6,900,000",일시,"₩6,900,000","₩345,000",2023-11-10,2023-02-06
20250424003,한국환경공단,(주)비젼알앤이,폐배터리(재활용),니로,2,"₩505,000",일시,"₩1,010,000","₩50,500",2025. 4. 2,2025-05-12
20240830001,한국전지연구조합,(주)에이텍모빌리티,중고배터리,봉고3,16,"₩2,909,171",일시,"₩46,546,736","₩6,904,333",2024-08-30,2024-09-27
20250924001,한국화재보험협회 부설 방재시험연구원,태형리싸이클링,중고배터리,쏘울,14,"₩8,286,565",일시,"₩116,011,910","₩8,889,283",2025-09-24,2025-10-02
20221116004,한국환경공단,한국전지연구조합,폐배터리,아이오닉,2,"₩2,348,000",일시,"₩4,696,000","₩234,800",2022-11-18,2022-09-13
20250505002,(주)에이텍모빌리티,한국화재보험협회 부설 방재시험연구원,중고배터리,아이오닉,9,"₩13,403,808",분할,"₩120,634,272","₩9,083,541",2025-05-05,2025-05-12
20230212001,(주) 아이윈,주식회사이투지,중고배터리,코나,16,"₩14,722,076",일시,"₩235,553,216","₩26,511,551",2023-02-12,2023-03-09
20250315001,주식회사디아이씨,(주)비젼알앤이,중고배터리,BlueOn,11,"₩14,303,354",선급+잔금,"₩157,336,894","₩15,597,522",2025-03-15,2025-04-20
20240821003,(주)에이텍모빌리티,주식회사 레플러스,중고배터리,봉고3,19,"₩6,874,692",일시,"₩130,619,148","₩18,495,905",2024-08-21,2024-09-19
20240729001,주식회사 이브이씨씨,한국환경공단,중고배터리,봉고3,8,"₩6,520,073",일시,"₩52,160,584","₩4,306,757",2024-07-29,2024-09-06
20250723001,(주)에이프로,에너지머티리얼즈 주식회사,중고배터리,쏘울,19,"₩12,591,943",후불,"₩239,246,917","₩24,341,595",2025-07-23,2025-08-22
20250424001,성일하이텍(주),㈜ 엔에이치리사이텍컴퍼니,중고배터리,레이,16,"₩13,328,568",분할,"₩213,257,088","₩26,747,798",2025. 4. 2,2025-06-06
20250526002,인선모터스 주식회사,(주)비젼알앤이,중고배터리,SM3,7,"₩209,804",일시,"₩1,468,628","₩124,745",2025-05-26,2025-06-04
20250614002,아이에스동서,부산자동차직업학교,중고배터리,다니고,6,"₩14,451,991",일시,"₩86,711,946","₩10,511,065",2025-06-14,2025-07-15
20240509003,(재)제주테크노파크,(주)솔라라이트,폐배터리(재활용),BlueOn,1,"₩320,000",일시,"₩320,000","₩16,000",2024-05-16,2024-05-29
20240809001,한국환경공단,주식회사이투지,폐배터리(재사용),코나,3,"₩1,561,000",일시,"₩4,683,000","₩234,150",2024-08-09,2024-08-23
20250313003,성일하이텍(주),㈜ 엔에이치리사이텍컴퍼니,중고배터리,니로,7,"₩11,113,380",일시,"₩77,793,660","₩5,461,343",2025-03-13,2025-04-12
20221116006,한국환경공단,한국전지연구조합,폐배터리,아이오닉,2,"₩2,348,000",일시,"₩4,696,000","₩234,800",2022-12-05,2022-09-13
20230714003,한국환경공단,(주)민테크,폐배터리,니로,1,"₩9,415,000",일시,"₩9,415,000","₩470,750",2023-07-19,2023-06-01
20240104001,주식회사 에코프로씨엔,(주)비엠테크,중고배터리,니로,20,"₩4,698,851",일시,"₩93,977,020","₩11,112,356",2024-01-04,2024-02-11
20230117004,한국환경공단,주식회사 시너지,폐배터리,기타,4,"₩4,345,959",일시,"₩17,383,837","₩869,192",2023-01-25,2023-05-03
20240307002,주식회사 인터맥,주식회사 피엠그로우,중고배터리,쏘울,9,"₩7,481,523",일시,"₩67,333,707","₩6,720,745",2024-03-07,2024-03-13
20250916001,성일하이텍(주),인선모터스 주식회사,중고배터리,코나,7,"₩2,638,855",선급+잔금,"₩18,471,985","₩1,607,454",2025-09-16,2025-09-21
20240509013,(재)제주테크노파크,(주)씨알메탈,폐배터리(재활용),볼트,1,"₩810,000",일시,"₩810,000","₩40,500",2024-05-10,2024-05-23
20240109002,부경테크,(주) 인지이솔루션,중고배터리,볼트,9,"₩13,488,370",일시,"₩121,395,330","₩11,589,870",2024-01-09,2024-01-29
20231110001,(주) 포엔,엠에이치기술개발,중고배터리,볼트,18,"₩2,755,576",일시,"₩49,600,368","₩5,956,848",2023-11-15,2023-12-21
20230313005,한국환경공단,(주)솔라라이트,폐배터리(재사용),니로,9,"₩1,152,778",일시,"₩10,375,000","₩518,750",2023-03-21,2024-11-06
20240429001,아이에스동서,㈜ 이알,중고배터리,마프M1,5,"₩308,036",일시,"₩1,540,180","₩112,166",2024-04-29,2024-05-13
20241031002,(주)에이프로,(주)지에스원,중고배터리,봉고3,7,"₩4,703,887",분할,"₩32,927,209","₩3,956,280",2024. 9. 1,2024-11-27
20250817002,(주) 아이윈,주식회사 비텍스,중고배터리,마프M1,20,"₩253,231",일시,"₩5,064,620","₩475,600",2025-08-17,2025-09-07
20240909007,한국환경공단,성일하이텍(주),폐배터리(재활용),레이,3,"₩152,007",일시,"₩456,021","₩22,801",2024-09-11,2024-09-27
20221019003,한국환경공단,(주)솔라라이트,폐배터리(재활용),레이,10,"₩280,000",일시,"₩2,800,000","₩140,000",2022-10-21,2022-12-22
20220812002,한국환경공단,주식회사 에코비트프리텍 2공장,폐배터리,아이오닉,1,"₩880,000",일시,"₩880,000","₩44,000",2022-08-17,2022-03-07
20230301001,(주)에이텍모빌리티,굿바이카 주식회사,중고배터리,봉고3,10,"₩18,200,000",일시,"₩182,000,000","₩18,707,842",2023-03-01,2023-03-17
20231218002,한국환경공단,주식회사 알디솔루션,폐배터리(재활용),코나,11,"₩1,562,727",일시,"₩17,190,000","₩859,500",2023-12-19,2023-10-06
20250610001,(주) 비에이에너지,주식회사디아이씨,중고배터리,니로,8,"₩9,129,108",선급+잔금,"₩73,032,864","₩7,390,656",2025-06-10,2025-07-01
