제작사,제원관리번호,차명,연식,제작일자,셀 간 균형,평균전압_OCV_meas,SOC_calc,사용연수(t),캘린더 열화(△Q_cal),사이클 열화(△Q_cyc),SoH_pred(%),취득원가,연간감가비,조정연간감가비,중고거래가격
기아 주식회사,A0110007300141221,EV6,2022,2021-11-18,경고,3.98,91.69884554,3.666666667,0.038297084,0.11000324,76.5421,"₩25,400,000 ","₩4,656,667 ","₩6,083,798 ","₩19,316,202 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,심각,3.98,91.69884554,3.588888889,0.037888726,0.064350102,84.9228,"₩25,400,000 ","₩4,557,889 ","₩5,367,097 ","₩20,032,903 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,정상,3.978833333,91.66501665,3.577777778,0.037830029,0.089744046,61.6429,"₩25,400,000 ","₩4,543,778 ","₩7,371,129 ","₩18,028,871 "
기아 주식회사,A0110007300131221,EV6,2022,2021-11-04,정상,3.983,91.78583411,3.705555556,0.038499639,0.044033277,66.2253,"₩25,400,000 ","₩4,706,056 ","₩7,106,129 ","₩18,293,871 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-23,정상,3.952833333,90.91111569,3.652777778,0.038224483,0.04223818,52.2717,"₩25,400,000 ","₩4,639,028 ","₩8,874,836 ","₩16,525,164 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,심각,3.964166667,91.23973918,3.708333333,0.038514067,0.043197626,55.346,"₩25,400,000 ","₩4,709,583 ","₩8,509,347 ","₩16,890,653 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-10,우수,3.995666667,92.14602569,3.688888889,0.038412961,0.022489511,66.9889,"₩25,400,000 ","₩4,684,889 ","₩6,993,530 ","₩18,406,470 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-24,심각,3.96,91.11892172,3.65,0.038209946,0.117248312,67.952,"₩25,400,000 ","₩4,635,500 ","₩6,821,727 ","₩18,578,273 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-04,정상,3.96,91.11892172,3.705555556,0.038499639,0.051595545,69.1196,"₩25,400,000 ","₩4,706,056 ","₩6,808,569 ","₩18,591,431 "
기아 주식회사,A0110007300051221,EV6,2022,2021-11-11,우수,3.96,91.11892172,3.686111111,0.038398495,0.124181431,83.7555,"₩25,400,000 ","₩4,681,361 ","₩5,589,318 ","₩19,810,682 "
기아 주식회사,A0110007300111221,EV6,2022,2021-11-12,우수,3.96,91.11892172,3.683333333,0.038384024,0.067819563,69.5573,"₩25,400,000 ","₩4,677,833 ","₩6,725,151 ","₩18,674,849 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,정상,3.96,91.11892172,3.711111111,0.038528489,0.068036196,69.7683,"₩25,400,000 ","₩4,713,111 ","₩6,755,376 ","₩18,644,624 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-04,경고,3.96,91.11892172,3.705555556,0.038499639,0.065373451,67.6954,"₩25,400,000 ","₩4,706,056 ","₩6,951,810 ","₩18,448,190 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-25,우수,3.96,91.11892172,3.647222222,0.038195404,0.073007355,93.5292,"₩25,400,000 ","₩4,631,972 ","₩4,952,434 ","₩20,447,566 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-09,우수,3.96,91.11892172,3.608333333,0.037991227,0.054143027,70.8695,"₩25,400,000 ","₩4,582,583 ","₩6,466,228 ","₩18,933,772 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,우수,3.96,91.11892172,3.713888889,0.038542905,0.158774958,94.4807,"₩25,400,000 ","₩4,716,639 ","₩4,992,172 ","₩20,407,828 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,심각,3.96,91.11892172,3.713888889,0.038542905,0.083831871,53.7302,"₩25,400,000 ","₩4,716,639 ","₩8,778,376 ","₩16,621,624 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,경고,3.96,91.11892172,3.577777778,0.037830029,0.073141216,96.6108,"₩25,400,000 ","₩4,543,778 ","₩4,703,178 ","₩20,696,822 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,경고,3.96,91.11892172,3.708333333,0.038514067,0.10111784,53.1261,"₩25,400,000 ","₩4,709,583 ","₩8,864,914 ","₩16,535,086 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-05,경고,3.961333333,91.15758331,3.702777778,0.038485206,0.022831733,80.0584,"₩25,400,000 ","₩4,702,528 ","₩5,873,872 ","₩19,526,128 "
기아 주식회사,A0110007300201221,EV6,2022,2021-12-13,우수,3.979833333,91.69401284,3.597222222,0.037932689,0.050904117,94.72,"₩25,400,000 ","₩4,568,472 ","₩4,823,134 ","₩20,576,866 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-21,우수,3.940666667,90.5583287,3.575,0.037815341,0.060220945,81.054,"₩25,400,000 ","₩4,540,250 ","₩5,601,513 ","₩19,798,487 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-15,우수,3.94,90.5389979,3.675,0.038340579,0.029034711,69.0962,"₩25,400,000 ","₩4,667,250 ","₩6,754,713 ","₩18,645,287 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-03,우수,3.94,90.5389979,3.708333333,0.038514067,0.123722293,60.1412,"₩25,400,000 ","₩4,709,583 ","₩7,830,877 ","₩17,569,123 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,우수,3.94,90.5389979,3.711111111,0.038528489,0.087663659,72.6641,"₩25,400,000 ","₩4,713,111 ","₩6,486,162 ","₩18,913,838 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-11,정상,3.94,90.5389979,3.602777778,0.037961969,0.048721346,68.3943,"₩25,400,000 ","₩4,575,528 ","₩6,689,926 ","₩18,710,074 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-01,우수,3.94,90.5389979,3.713888889,0.038542905,0.108434999,95.2302,"₩25,400,000 ","₩4,716,639 ","₩4,952,881 ","₩20,447,119 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-14,정상,3.94,90.5389979,3.594444444,0.03791804,0.073278604,62.6755,"₩25,400,000 ","₩4,564,944 ","₩7,283,459 ","₩18,116,541 "
기아 주식회사,A0110007300061221,EV6,2022,2021-10-21,심각,3.94,90.5389979,3.741666667,0.038686776,0.112111933,68.9673,"₩25,400,000 ","₩4,751,917 ","₩6,890,101 ","₩18,509,899 "
기아 주식회사,A0110007300061221,EV6,2022,2021-12-10,경고,3.94,90.5389979,3.605555556,0.037976601,0.020856435,66.541,"₩25,400,000 ","₩4,579,056 ","₩6,881,555 ","₩18,518,445 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,경고,3.94,90.5389979,3.588888889,0.037888726,0.023620941,87.1513,"₩25,400,000 ","₩4,557,889 ","₩5,229,858 ","₩20,170,142 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,경고,3.939833333,90.53416521,3.708333333,0.038514067,0.062392598,57.8166,"₩25,400,000 ","₩4,709,583 ","₩8,145,729 ","₩17,254,271 "
기아 주식회사,A0110007300181221,EV6,2022,2021-12-21,정상,3.946833333,90.73713854,3.575,0.037815341,0.117048543,93.5695,"₩25,400,000 ","₩4,540,250 ","₩4,852,276 ","₩20,547,724 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-13,정상,3.956833333,91.02710045,3.597222222,0.037932689,0.08141072,67.3143,"₩25,400,000 ","₩4,568,472 ","₩6,786,778 ","₩18,613,222 "
기아 주식회사,A0110007300251221,EV6,2022,2021-11-19,정상,3.92,89.95907409,3.663888889,0.038282575,0.055565803,63.2544,"₩25,400,000 ","₩4,653,139 ","₩7,356,230 ","₩18,043,770 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,심각,3.92,89.95907409,3.711111111,0.038528489,0.020208222,58.9172,"₩25,400,000 ","₩4,713,111 ","₩7,999,550 ","₩17,400,450 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,정상,3.92,89.95907409,3.708333333,0.038514067,0.116274314,80.4353,"₩25,400,000 ","₩4,709,583 ","₩5,855,120 ","₩19,544,880 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,우수,3.92,89.95907409,3.713888889,0.038542905,0.055663396,54.3042,"₩25,400,000 ","₩4,716,639 ","₩8,685,588 ","₩16,714,412 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-09,우수,3.92,89.95907409,3.608333333,0.037991227,0.071457126,59.7414,"₩25,400,000 ","₩4,582,583 ","₩7,670,700 ","₩17,729,300 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,경고,3.92,89.95907409,3.708333333,0.038514067,0.098414203,56.6282,"₩25,400,000 ","₩4,709,583 ","₩8,316,675 ","₩17,083,325 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-11,정상,3.92,89.95907409,3.686111111,0.038398495,0.139947211,71.5625,"₩25,400,000 ","₩4,681,361 ","₩6,541,640 ","₩18,858,360 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-29,정상,3.935333333,90.40368235,3.552777778,0.037697627,0.070582768,57.1319,"₩25,400,000 ","₩4,512,028 ","₩7,897,563 ","₩17,502,437 "
기아 주식회사,A0110007300081221,EV6,2022,2021-10-26,우수,3.906166667,89.55796013,3.727777778,0.038614908,0.046728861,90.0273,"₩25,400,000 ","₩4,734,278 ","₩5,258,713 ","₩20,141,287 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,경고,3.781166667,85.46205146,3.588888889,0.037888726,0.045465989,63.7777,"₩25,400,000 ","₩4,557,889 ","₩7,146,524 ","₩18,253,476 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-13,심각,3.8055,86.33230627,3.597222222,0.037932689,0.03103747,99.9525,"₩25,400,000 ","₩4,568,472 ","₩4,570,643 ","₩20,829,357 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,정상,3.9195,89.944576,3.588888889,0.037888726,0.065094258,52.5094,"₩25,400,000 ","₩4,557,889 ","₩8,680,139 ","₩16,719,861 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,정상,3.8,86.14708718,3.713888889,0.038542905,0.07762316,94.7973,"₩25,400,000 ","₩4,716,639 ","₩4,975,499 ","₩20,424,501 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,경고,3.8,86.14708718,3.708333333,0.038514067,0.017666015,79.2165,"₩25,400,000 ","₩4,709,583 ","₩5,945,205 ","₩19,454,795 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-19,심각,3.8,86.14708718,3.663888889,0.038282575,0.049396554,98.7498,"₩25,400,000 ","₩4,653,139 ","₩4,712,049 ","₩20,687,951 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-19,심각,3.8,86.14708718,3.663888889,0.038282575,0.098194512,65.0858,"₩25,400,000 ","₩4,653,139 ","₩7,149,238 ","₩18,250,762 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-04,심각,3.8,86.14708718,3.705555556,0.038499639,0.124299801,70.5635,"₩25,400,000 ","₩4,706,056 ","₩6,669,249 ","₩18,730,751 "
기아 주식회사,A0110007300131221,EV6,2022,2021-11-19,정상,3.8,86.14708718,3.663888889,0.038282575,0.035312518,73.7686,"₩25,400,000 ","₩4,653,139 ","₩6,307,750 ","₩19,092,250 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-09,우수,3.8,86.14708718,3.608333333,0.037991227,0.043971049,65.904,"₩25,400,000 ","₩4,582,583 ","₩6,953,422 ","₩18,446,578 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-28,우수,3.8,86.14708718,3.555555556,0.037712362,0.050059955,82.0392,"₩25,400,000 ","₩4,515,556 ","₩5,504,144 ","₩19,895,856 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-01,우수,3.8,86.14708718,3.713888889,0.038542905,0.043154563,78.2325,"₩25,400,000 ","₩4,716,639 ","₩6,029,002 ","₩19,370,998 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.8,86.14708718,3.577777778,0.037830029,0.062490333,90.0387,"₩25,400,000 ","₩4,543,778 ","₩5,046,472 ","₩20,353,528 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,경고,3.8,86.14708718,3.577777778,0.037830029,0.027897734,89.8107,"₩25,400,000 ","₩4,543,778 ","₩5,059,283 ","₩20,340,717 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-25,우수,3.7995,86.13024908,3.647222222,0.038195404,0.106831969,97.2795,"₩25,400,000 ","₩4,631,972 ","₩4,761,509 ","₩20,638,491 "
기아 주식회사,A0110007300031221,EV6,2022,2021-10-29,우수,3.802666667,86.23689038,3.719444444,0.038571723,0.058205167,99.4804,"₩25,400,000 ","₩4,723,694 ","₩4,748,367 ","₩20,651,633 "
기아 주식회사,A0110007300181221,EV6,2022,2021-11-25,심각,3.88,88.76819038,3.647222222,0.038195404,0.096417035,72.7868,"₩25,400,000 ","₩4,631,972 ","₩6,363,753 ","₩19,036,247 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,우수,3.88,88.76819038,3.713888889,0.038542905,0.05969778,76.6973,"₩25,400,000 ","₩4,716,639 ","₩6,149,680 ","₩19,250,320 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,우수,3.88,88.76819038,3.588888889,0.037888726,0.084317506,52.2958,"₩25,400,000 ","₩4,557,889 ","₩8,715,593 ","₩16,684,407 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-18,우수,3.88,88.76819038,3.666666667,0.038297084,0.048068202,82.8548,"₩25,400,000 ","₩4,656,667 ","₩5,620,274 ","₩19,779,726 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-18,경고,3.88,88.76819038,3.666666667,0.038297084,0.112869126,54.3281,"₩25,400,000 ","₩4,656,667 ","₩8,571,378 ","₩16,828,622 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-14,정상,3.88,88.76819038,3.594444444,0.03791804,0.063531178,74.1635,"₩25,400,000 ","₩4,564,944 ","₩6,155,244 ","₩19,244,756 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-03,심각,3.88,88.76819038,3.708333333,0.038514067,0.123311069,75.2092,"₩25,400,000 ","₩4,709,583 ","₩6,261,978 ","₩19,138,022 "
기아 주식회사,A0110007300251221,EV6,2022,2021-11-25,우수,3.88,88.76819038,3.647222222,0.038195404,0.115584909,57.2336,"₩25,400,000 ","₩4,631,972 ","₩8,093,100 ","₩17,306,900 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-09,경고,3.88,88.76819038,3.608333333,0.037991227,0.103570863,85.1736,"₩25,400,000 ","₩4,582,583 ","₩5,380,286 ","₩20,019,714 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-21,정상,3.88,88.76819038,3.575,0.037815341,0.096274338,74.2665,"₩25,400,000 ","₩4,540,250 ","₩6,113,456 ","₩19,286,544 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-22,경고,3.88,88.76819038,3.655555556,0.038239014,0.059663922,69.3461,"₩25,400,000 ","₩4,642,556 ","₩6,694,761 ","₩18,705,239 "
기아 주식회사,A0110007300051221,EV6,2022,2021-11-25,우수,3.878,88.70780015,3.647222222,0.038195404,0.115387588,80.4507,"₩25,400,000 ","₩4,631,972 ","₩5,757,529 ","₩19,642,471 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-13,우수,3.860333333,88.15663914,3.597222222,0.037932689,0.063375169,81.4164,"₩25,400,000 ","₩4,568,472 ","₩5,611,243 ","₩19,788,757 "
기아 주식회사,A0110007300041221,EV6,2022,2021-11-18,정상,3.859666667,88.13469433,3.666666667,0.038297084,0.145820116,74.6202,"₩25,400,000 ","₩4,656,667 ","₩6,240,491 ","₩19,159,509 "
기아 주식회사,A0110007300251221,EV6,2022,2021-11-19,경고,3.860666667,88.16761154,3.663888889,0.038282575,0.091948314,67.2629,"₩25,400,000 ","₩4,653,139 ","₩6,917,839 ","₩18,482,161 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,우수,3.86,88.14566673,3.577777778,0.037830029,0.047993851,80.2465,"₩25,400,000 ","₩4,543,778 ","₩5,662,275 ","₩19,737,725 "
기아 주식회사,A0110007300131221,EV6,2022,2021-11-18,정상,3.879833333,88.76315786,3.666666667,0.038297084,0.049618025,71.7575,"₩25,400,000 ","₩4,656,667 ","₩6,489,449 ","₩18,910,551 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-15,정상,3.859833333,88.14018053,3.591666667,0.037903386,0.052054938,67.327,"₩25,400,000 ","₩4,561,417 ","₩6,775,018 ","₩18,624,982 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,심각,3.860166667,88.15115293,3.577777778,0.037830029,0.063516563,86.4204,"₩25,400,000 ","₩4,543,778 ","₩5,257,761 ","₩20,142,239 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-25,정상,3.86,88.14566673,3.647222222,0.038195404,0.105021219,68.3534,"₩25,400,000 ","₩4,631,972 ","₩6,776,506 ","₩18,623,494 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-28,정상,3.86,88.14566673,3.555555556,0.037712362,0.108202329,88.8062,"₩25,400,000 ","₩4,515,556 ","₩5,084,730 ","₩20,315,270 "
기아 주식회사,A0110007300251221,EV6,2022,2021-11-19,정상,3.86,88.14566673,3.663888889,0.038282575,0.067296659,60.6859,"₩25,400,000 ","₩4,653,139 ","₩7,667,578 ","₩17,732,422 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,경고,3.863666667,88.26636319,3.711111111,0.038528489,0.04623089,98.5332,"₩25,400,000 ","₩4,713,111 ","₩4,783,272 ","₩20,616,728 "
기아 주식회사,A0110007300051221,EV6,2022,2021-11-24,경고,3.86,88.14566673,3.65,0.038209946,0.086822507,72.6971,"₩25,400,000 ","₩4,635,500 ","₩6,376,458 ","₩19,023,542 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-28,경고,3.840333333,87.4982948,3.555555556,0.037712362,0.051164367,62.9652,"₩25,400,000 ","₩4,515,556 ","₩7,171,510 ","₩18,228,490 "
기아 주식회사,A0110007300181221,EV6,2022,2021-12-06,심각,3.86,88.14566673,3.616666667,0.038035072,0.048062335,76.9237,"₩25,400,000 ","₩4,593,167 ","₩5,971,068 ","₩19,428,932 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-17,정상,3.834666667,87.3117639,3.669444444,0.038311588,0.110312066,68.5779,"₩25,400,000 ","₩4,660,194 ","₩6,795,476 ","₩18,604,524 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-01,경고,3.84,87.48732239,3.713888889,0.038542905,0.105720596,52.7896,"₩25,400,000 ","₩4,716,639 ","₩8,934,788 ","₩16,465,212 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-09,우수,3.84,87.48732239,3.608333333,0.037991227,0.051774417,96.3528,"₩25,400,000 ","₩4,582,583 ","₩4,756,046 ","₩20,643,954 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-13,경고,3.84,87.48732239,3.597222222,0.037932689,0.054834656,66.6739,"₩25,400,000 ","₩4,568,472 ","₩6,851,965 ","₩18,548,035 "
기아 주식회사,A0110007300131221,EV6,2022,2021-11-24,경고,3.84,87.48732239,3.65,0.038209946,0.122908865,98.8975,"₩25,400,000 ","₩4,635,500 ","₩4,687,176 ","₩20,712,824 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,정상,3.839666667,87.47634999,3.711111111,0.038528489,0.051848826,65.3529,"₩25,400,000 ","₩4,713,111 ","₩7,211,786 ","₩18,188,214 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-16,정상,3.819833333,86.81499843,3.588888889,0.037888726,0.05333788,63.0486,"₩25,400,000 ","₩4,557,889 ","₩7,229,167 ","₩18,170,833 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-11,경고,3.8195,86.80377303,3.602777778,0.037961969,0.099614304,76.5876,"₩25,400,000 ","₩4,575,528 ","₩5,974,241 ","₩19,425,759 "
기아 주식회사,A0110007300061221,EV6,2022,2021-10-15,경고,3.82,86.82061113,3.758333333,0.038772843,0.051047035,54.0165,"₩25,400,000 ","₩4,773,083 ","₩8,836,343 ","₩16,563,657 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,정상,3.82,86.82061113,3.577777778,0.037830029,0.063915237,59.3301,"₩25,400,000 ","₩4,543,778 ","₩7,658,470 ","₩17,741,530 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,경고,3.82,86.82061113,3.577777778,0.037830029,0.060911595,91.2297,"₩25,400,000 ","₩4,543,778 ","₩4,980,591 ","₩20,419,409 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-20,심각,3.82,86.82061113,3.577777778,0.037830029,0.072979231,50.2042,"₩25,400,000 ","₩4,543,778 ","₩9,050,593 ","₩16,349,407 "
기아 주식회사,A0110007300131221,EV6,2022,2021-11-18,우수,3.820666667,86.84306193,3.666666667,0.038297084,0.061313182,62.229,"₩25,400,000 ","₩4,656,667 ","₩7,483,113 ","₩17,916,887 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-11,우수,3.8395,87.47086379,3.602777778,0.037961969,0.134071522,97.6408,"₩25,400,000 ","₩4,575,528 ","₩4,686,082 ","₩20,713,918 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,우수,3.8365,87.37211214,3.711111111,0.038528489,0.056086164,58.251,"₩25,400,000 ","₩4,713,111 ","₩8,091,039 ","₩17,308,961 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-01,경고,3.7,82.27868574,3.713888889,0.038542905,0.161917412,75.5511,"₩25,400,000 ","₩4,716,639 ","₩6,242,978 ","₩19,157,022 "
기아 주식회사,A0110007300031221,EV6,2022,2021-12-11,경고,3.7,82.27868574,3.602777778,0.037961969,0.058742304,96.2174,"₩25,400,000 ","₩4,575,528 ","₩4,755,406 ","₩20,644,594 "
기아 주식회사,A0110007300061221,EV6,2022,2021-11-11,경고,3.82,86.82061113,3.686111111,0.038398495,0.081238556,59.9405,"₩25,400,000 ","₩4,681,361 ","₩7,810,013 ","₩17,589,987 "
기아 주식회사,A0110007300031221,EV6,2022,2021-11-02,우수,3.7,82.27868574,3.711111111,0.038528489,0.126363895,75.8857,"₩25,400,000 ","₩4,713,111 ","₩6,210,803 ","₩19,189,197 "
